Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2025-01-20 15:14:03,205,0,0,72070,305229,-1,15888905,24200,0,0,370503,114,0,330507,0,0,0,0,0,0,0,0,0,376294,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:14:33,664,0,0,71883,305267,-1,15944925,17309,0,0,258428,90,0,204300,0,0,0,0,0,0,0,0,0,228935,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:15:03,828,0,0,72491,304800,-1,15554887,22957,0,0,250995,414,0,246379,0,0,0,0,0,0,0,0,0,254603,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:15:34,1062,0,0,72446,304832,-1,15066763,37873,0,0,352434,517,0,247675,0,0,0,0,0,0,0,0,0,356419,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:16:04,402,0,0,72278,305060,-1,16112059,40621,0,0,475669,768,0,331658,0,0,0,0,0,0,0,0,0,471850,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:16:34,601,0,0,72375,305436,-1,15074612,419900,0,0,373498,97,0,220889,0,0,0,0,0,0,0,0,0,383901,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:17:04,340,0,0,72221,305059,-1,15714952,23448,0,0,451873,100,0,329366,6,0,0,0,0,0,0,0,0,436555,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:17:34,231,0,0,72123,305062,-1,15916711,194504,0,0,285660,153,0,239507,0,0,0,0,0,0,0,0,0,313556,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:18:04,798,0,0,72163,305254,-1,15791865,21951,0,0,351593,121,0,303105,0,0,0,0,0,0,0,0,0,357071,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:18:34,738,0,0,71573,305059,-1,16005493,53629,0,0,348847,340,0,292901,0,0,0,0,0,0,0,0,0,343261,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:19:04,522,0,0,71727,305075,-1,16114130,24977,0,0,281159,309,0,245176,0,0,0,0,0,0,0,0,0,262084,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:19:34,380,0,0,71544,305075,-1,16227794,27618,0,0,300087,350,0,283656,0,0,0,0,0,0,0,0,0,318920,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:20:04,417,0,0,71986,305280,-1,18627531,20638,0,0,371841,120,0,355063,0,0,0,0,0,0,0,0,0,380538,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:20:33,706,0,0,72018,305075,-1,23608604,29777,0,0,315651,448,0,256899,0,0,0,0,0,0,0,0,0,290300,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:21:03,154,0,0,72151,305036,-1,16018605,31511,0,0,287220,412,0,263314,0,0,0,0,0,0,0,0,0,283929,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:21:33,671,0,0,72004,305022,-1,15757122,416188,0,0,365061,87,0,260791,0,0,0,0,0,0,0,0,0,364174,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:22:03,644,0,0,71577,305228,-1,16282137,20278,0,0,361816,105,0,344320,6,0,0,0,0,0,0,0,0,355390,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:22:33,515,0,0,71197,305022,-1,16500985,838887,0,0,322796,134,0,293882,0,0,0,0,0,0,0,0,0,353168,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:23:03,576,0,0,71203,305022,-1,16466716,19019,0,0,498254,106,0,381176,0,0,0,0,0,0,0,0,0,462851,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:23:33,367,0,0,70837,305022,-1,16309059,45766,0,0,237235,1092,0,227940,0,0,0,0,0,0,0,0,0,259661,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:24:03,373,0,0,71441,305218,-1,16123259,20492,0,0,277558,142,0,258267,0,0,0,0,0,0,0,0,0,282439,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:24:33,120,0,0,71184,304991,-1,15802338,25440,0,0,262200,112,0,240137,0,0,0,0,0,0,0,0,0,263939,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:25:03,672,0,0,71262,304994,-1,15944790,25428,0,0,302835,258,0,265198,0,0,0,0,0,0,0,0,0,273959,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:25:33,672,0,0,71384,304994,-1,15479702,31929,0,0,258305,112,0,232548,0,0,0,0,0,0,0,0,0,260263,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:26:03,553,0,0,71398,305191,-1,16106163,39144,0,0,511799,764,0,494069,0,0,0,0,0,0,0,0,0,543064,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:26:33,387,0,0,70556,305238,-1,16420325,421657,0,0,315504,75,0,186266,0,0,0,0,0,0,0,0,0,276308,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:27:03,568,0,0,70374,304763,-1,15949222,21605,0,0,536216,148,0,488108,6,0,0,0,0,0,0,0,0,537024,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:27:33,307,0,0,70503,304858,-1,15820321,192053,0,0,309136,127,0,248401,0,0,0,0,0,0,0,0,0,312920,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:28:03,289,0,0,70805,305085,-1,16116789,15599,0,0,551378,100,0,442057,0,0,0,0,0,0,0,0,0,531016,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:28:33,665,0,0,70954,305085,-1,21153421,24639,0,0,301187,123,0,275111,0,0,0,0,0,0,0,0,0,304062,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:29:03,570,0,0,70763,305101,-1,15537578,18678,0,0,424176,119,0,379987,0,0,0,0,0,0,0,0,0,422437,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:29:33,702,0,0,71409,305118,-1,15196033,27924,0,0,329631,129,0,348939,0,0,0,0,0,0,0,0,0,363576,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:30:03,530,0,0,71888,305316,-1,16198060,28128,0,0,609570,208,0,537816,0,0,0,0,0,0,0,0,0,617960,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:30:33,467,0,0,70891,305117,-1,15456038,41792,0,0,318908,1066,0,277504,0,0,0,0,0,0,0,0,0,310844,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:31:03,645,0,0,70934,305117,-1,16142561,60988,0,0,417570,936,0,340947,0,0,0,0,0,0,0,0,0,387795,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:31:33,209,0,0,70978,305116,-1,16205961,420559,0,0,334801,282,0,274199,0,0,0,0,0,0,0,0,0,366920,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:32:03,664,0,0,71467,305316,-1,16128522,35107,0,0,512076,123,0,457439,6,0,0,0,0,0,0,0,0,491034,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:32:33,647,0,0,71809,305060,-1,16234547,192752,0,0,370036,151,0,332161,0,0,0,0,0,0,0,0,0,394442,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:33:03,551,0,0,72140,305117,-1,15770295,21640,0,0,567033,120,0,469152,0,0,0,0,0,0,0,0,0,568951,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:33:33,471,0,0,71395,305117,-1,16109945,33620,0,0,316673,120,0,251955,0,0,0,0,0,0,0,0,0,278973,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:34:03,376,0,0,72152,305340,-1,16011853,21403,0,0,370020,88,0,333337,0,0,0,0,0,0,0,0,0,379157,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:34:33,477,0,0,71181,305158,-1,15874818,22561,0,0,315047,128,0,266306,0,0,0,0,0,0,0,0,0,304260,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:35:03,280,0,0,71777,305120,-1,18492427,24288,0,0,527471,89,0,485276,0,0,0,0,0,0,0,0,0,537451,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:35:33,718,0,0,71336,305116,-1,19141643,36972,0,0,256109,94,0,254068,0,0,0,0,0,0,0,0,0,277968,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:36:03,716,0,0,71942,305312,-1,15981962,42649,0,0,354483,704,0,329974,0,0,0,0,0,0,0,0,0,359837,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:36:33,580,0,0,72087,305116,-1,15240793,1081526,0,0,353242,276,0,277152,0,0,0,0,0,0,0,0,0,369406,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:37:03,407,0,0,72017,305239,-1,16025618,25341,0,0,477228,86,0,436375,6,0,0,0,0,0,0,0,0,471454,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:37:33,570,0,0,71866,305117,-1,16386053,201235,0,0,418770,163,0,317691,0,0,0,0,0,0,0,0,0,403151,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:38:03,368,0,0,71805,305312,-1,16270398,65003,0,0,722156,997,0,549622,0,0,0,0,0,0,0,0,0,701597,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:38:33,264,0,0,71913,305360,-1,15956801,21786,0,0,291632,111,0,254706,0,0,0,0,0,0,0,0,0,286801,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:39:03,860,0,0,71016,304888,-1,16197023,13580,0,0,293662,96,0,253907,0,0,0,0,0,0,0,0,0,285865,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:39:33,579,0,0,71228,304857,-1,15968105,21548,0,0,270560,109,0,257820,0,0,0,0,0,0,0,0,0,271103,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:40:03,539,0,0,72371,305089,-1,16048724,18428,0,0,288674,88,0,294259,0,0,0,0,0,0,0,0,0,310352,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:40:33,473,0,0,71909,305085,-1,13770799,23739,0,0,304831,111,0,271715,0,0,0,0,0,0,0,0,0,299962,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:41:03,353,0,0,71790,305090,-1,15299933,22391,0,0,284165,745,0,257278,0,0,0,0,0,0,0,0,0,275526,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:41:33,268,0,0,72516,305117,-1,15796761,424964,0,0,355745,96,0,313133,0,0,0,0,0,0,0,0,0,391536,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:42:03,305,0,0,72277,305314,-1,16130391,25793,0,0,410180,109,0,382533,6,0,0,0,0,0,0,0,0,408104,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:42:33,637,0,0,72205,305117,-1,15685508,191307,0,0,304531,148,0,255493,0,0,0,0,0,0,0,0,0,310565,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:43:03,592,0,0,72277,305117,-1,15668836,17385,0,0,321064,90,0,254481,0,0,0,0,0,0,0,0,0,289809,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:43:33,613,0,0,72066,305117,-1,16095905,21273,0,0,221588,85,0,203577,0,0,0,0,0,0,0,0,0,220843,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:44:03,695,0,0,72253,305305,-1,16111900,20539,0,0,313060,111,0,284389,0,0,0,0,0,0,0,0,0,319719,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:44:33,281,0,0,71392,305117,-1,16023689,18680,0,0,270737,97,0,235030,0,0,0,0,0,0,0,0,0,262077,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:45:03,389,0,0,72215,305120,-1,17915169,20835,0,0,429981,94,0,407379,0,0,0,0,0,0,0,0,0,441497,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:45:33,217,0,0,71953,305152,-1,19373304,30733,0,0,371685,131,0,248914,0,0,0,0,0,0,0,0,0,372519,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:46:03,551,0,0,71892,305345,-1,16094463,21503,0,0,513934,730,0,357989,0,0,0,0,0,0,0,0,0,500229,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:46:33,472,0,0,71378,305337,-1,15024347,924931,0,0,406171,72,0,255310,0,0,0,0,0,0,0,0,0,404657,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:47:03,461,0,0,71724,305149,-1,15386643,22313,0,0,407610,110,0,313260,6,0,0,0,0,0,0,0,0,415613,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:47:33,293,0,0,71819,305275,-1,15929659,105598,0,0,270297,179,0,217756,0,0,0,0,0,0,0,0,0,262041,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:48:03,99,0,0,71677,305300,-1,16571636,100737,0,0,383999,81,0,340272,0,0,0,0,0,0,0,0,0,393986,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:48:33,152,0,0,71318,305105,-1,15788495,44989,0,0,272583,1077,0,227674,0,0,0,0,0,0,0,0,0,265737,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:49:03,649,0,0,71156,304588,-1,16048044,16383,0,0,365338,110,0,318883,0,0,0,0,0,0,0,0,0,358066,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:49:33,726,0,0,70223,304588,-1,16197125,28715,0,0,266458,275,0,240326,0,0,0,0,0,0,0,0,0,257391,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:50:03,609,0,0,72057,304842,-1,18671156,17042,0,0,334592,113,0,377981,0,0,0,0,0,0,0,0,0,387898,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:50:33,823,0,0,71686,304868,-1,19056176,26839,0,0,511459,425,0,398460,0,0,0,0,0,0,0,0,0,511999,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:51:03,538,0,0,71263,304406,-1,16207517,19404,0,0,526151,400,0,283221,0,0,0,0,0,0,0,0,0,486679,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:51:33,245,0,0,70864,304770,-1,16257874,62000,0,0,423190,98,0,279769,0,0,0,0,0,0,0,0,0,423385,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:52:04,252,0,0,71693,304620,-1,15936327,17083,0,0,470431,90,0,398504,6,0,0,0,0,0,0,0,0,503703,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:52:34,686,0,0,71462,304589,-1,14865961,28246,0,0,284610,150,0,266313,1,0,0,0,0,0,0,0,0,282733,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:53:04,715,0,0,71294,304589,-1,14729272,44506,0,0,329664,205,0,255396,0,0,0,0,0,0,0,0,0,299102,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:53:34,670,0,0,70854,304590,-1,14563469,26332,0,0,232575,73,0,210311,0,0,0,0,0,0,0,0,0,227515,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:54:04,473,0,0,71380,304815,-1,14745852,13930,0,0,342205,85,0,311477,0,0,0,0,0,0,0,0,0,349563,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:54:34,408,0,0,71526,304589,-1,14805595,17199,0,0,254457,74,0,233720,0,0,0,0,0,0,0,0,0,255491,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:55:04,321,0,0,71990,304589,-1,14831859,16582,0,0,358959,95,0,333422,0,0,0,0,0,0,0,0,0,364010,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:55:34,187,0,0,72258,304589,-1,14686054,40787,0,0,439919,107,0,367334,0,0,0,0,0,0,0,0,0,446971,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:56:04,751,0,0,71867,304789,-1,14790806,21718,0,0,392751,874,0,339156,0,0,0,0,0,0,0,0,0,387206,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:56:34,648,0,0,71388,304965,-1,14981193,20048,0,0,367632,100,0,318346,0,0,0,0,0,0,0,0,0,375097,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:57:04,642,0,0,71220,304589,-1,14734334,23241,0,0,488958,91,0,429220,6,0,0,0,0,0,0,0,0,475637,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:57:33,374,0,0,71720,304590,-1,14028404,32412,0,0,361975,140,0,314146,0,0,0,0,0,0,0,0,0,366877,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:58:03,755,0,0,71258,304784,-1,14730655,23068,0,0,710239,390,0,591605,0,0,0,0,0,0,0,0,0,728684,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:58:33,487,0,0,70765,304575,-1,15011445,26309,0,0,288688,293,0,261966,0,0,0,0,0,0,0,0,0,290120,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:59:03,176,0,0,71082,304588,-1,15067964,13843,0,0,318498,77,0,299148,0,0,0,0,0,0,0,0,0,325890,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 15:59:33,682,0,0,71784,304589,-1,14828291,25948,0,0,348865,330,0,363220,0,0,0,0,0,0,0,0,0,387864,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:00:03,764,0,0,71703,304918,-1,15027661,16805,0,0,532285,323,0,381010,0,0,0,0,0,0,0,0,0,411069,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:00:33,724,0,0,71373,304637,-1,17765504,25655,0,0,463162,401,0,324162,0,0,0,0,0,0,0,0,0,439797,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:01:03,555,0,0,71425,304696,-1,13903629,32044,0,0,478750,909,0,336450,0,0,0,0,0,0,0,0,0,474026,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:01:33,693,0,0,70915,304645,-1,13942734,21894,0,0,366856,123,0,220824,0,0,0,0,0,0,0,0,0,358146,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:02:03,380,0,0,70207,304838,-1,14262880,22607,0,0,538057,231,0,384900,6,0,0,0,0,0,0,0,0,502706,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:02:33,449,0,0,69873,304822,-1,14955573,23927,0,0,277007,327,0,211118,0,0,0,0,0,0,0,0,0,268181,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:03:03,123,0,0,70216,304350,-1,15055314,17880,0,0,618894,110,0,512179,0,0,0,0,0,0,0,0,0,622380,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:03:33,721,0,0,70177,304354,-1,14423245,24736,0,0,210256,163,0,186512,0,0,0,0,0,0,0,0,0,210478,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:04:03,654,0,0,70318,304632,-1,15149780,15693,0,0,363336,109,0,325371,0,0,0,0,0,0,0,0,0,367941,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:04:33,710,0,0,70311,304578,-1,14458953,21408,0,0,236884,288,0,217601,0,0,0,0,0,0,0,0,0,235474,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:05:03,776,0,0,71827,304582,-1,16928862,17643,0,0,356815,349,0,385164,0,0,0,0,0,0,0,0,0,415015,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:05:33,431,0,0,71404,304578,-1,17874929,24869,0,0,319243,145,0,281782,0,0,0,0,0,0,0,0,0,307733,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:06:03,295,0,0,70734,304771,-1,15006706,28792,0,0,380540,712,0,325171,0,0,0,0,0,0,0,0,0,368718,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:06:33,282,0,0,70998,304578,-1,14960042,14517,0,0,263047,96,0,231366,0,0,0,0,0,0,0,0,0,267821,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:07:03,666,0,0,70921,304774,-1,13042453,13747,0,0,472766,106,0,435571,6,0,0,0,0,0,0,0,0,470310,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:07:33,720,0,0,71005,304978,-1,14963865,24026,0,0,249426,171,0,225266,0,0,0,0,0,0,0,0,0,249477,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:08:03,584,0,0,71053,305200,-1,15483177,15219,0,0,793025,113,0,625245,0,0,0,0,0,0,0,0,0,761373,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:08:33,655,0,0,71561,310124,-1,21016691,23043,0,0,361377,127,0,376396,0,0,0,0,0,0,0,0,0,400758,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:09:03,689,0,0,71319,310231,-1,14660406,17881,0,0,480625,191,0,385534,0,0,0,0,0,0,0,0,0,464350,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:09:33,274,0,0,71156,310181,-1,14780832,26923,0,0,383184,128,0,344330,0,0,0,0,0,0,0,0,0,400506,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:10:03,262,0,0,71750,304941,-1,16934863,16149,0,0,593110,162,0,525536,0,0,0,0,0,0,0,0,0,568211,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:10:33,915,0,0,71161,305113,-1,18017974,20465,0,0,362653,117,0,247335,0,0,0,0,0,0,0,0,0,356804,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:11:03,1229,0,0,71694,310199,-1,15258880,24879,0,0,380238,783,0,262872,0,0,0,0,0,0,0,0,0,380394,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:11:33,598,0,0,71401,310199,-1,15109287,23701,0,0,344434,94,0,239224,0,0,0,0,0,0,0,0,0,388172,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:12:03,344,0,0,71055,305017,-1,15153152,23514,0,0,607709,172,0,437930,6,0,0,0,0,0,0,0,0,586877,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:12:33,332,0,0,70710,304750,-1,20516338,15834,0,0,297030,124,0,260252,0,0,0,0,0,0,0,0,0,296386,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:13:03,134,0,0,71212,305228,-1,14803327,16524,0,0,638430,100,0,534357,0,0,0,0,0,0,0,0,0,643347,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:13:33,1281,0,0,71579,304746,-1,14792479,15855,0,0,441250,158,0,353521,0,0,0,0,0,0,0,0,0,417516,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:14:03,610,0,0,71255,305092,-1,14875547,65439,0,0,249379,2412,0,215098,0,0,0,0,0,0,0,0,0,245816,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:14:33,702,0,0,70612,305085,-1,15098917,17687,0,0,254492,495,0,256114,0,0,0,0,0,0,0,0,0,283995,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:15:03,399,0,0,71129,304518,-1,17044136,20573,0,0,436188,109,0,372683,0,0,0,0,0,0,0,0,0,406469,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:15:33,440,0,0,71336,304597,-1,17900792,27630,0,0,399072,169,0,355544,0,0,0,0,0,0,0,0,0,458494,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:16:03,251,0,0,70885,304825,-1,14981452,22202,0,0,507934,745,0,323218,0,0,0,0,0,0,0,0,0,448640,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:16:33,205,0,0,70277,304825,-1,20795292,16172,0,0,374393,119,0,223026,0,0,0,0,0,0,0,0,0,365387,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:17:03,650,0,0,70348,304848,-1,14921222,14321,0,0,595255,102,0,461913,6,0,0,0,0,0,0,0,0,597643,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:17:33,739,0,0,70351,304746,-1,14529806,23668,0,0,361213,171,0,271415,0,0,0,0,0,0,0,0,0,354643,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:18:03,507,0,0,70498,304942,-1,15087691,15257,0,0,628390,101,0,508260,0,0,0,0,0,0,0,0,0,638079,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:18:33,507,0,0,70756,304746,-1,15277016,16596,0,0,345558,94,0,339307,0,0,0,0,0,0,0,0,0,386903,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:19:03,334,0,0,70657,304796,-1,15393189,18910,0,0,368730,170,0,347228,0,0,0,0,0,0,0,0,0,425089,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:19:33,524,0,0,70266,304746,-1,15163977,24248,0,0,377494,109,0,231302,0,0,0,0,0,0,0,0,0,271746,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:20:03,180,0,0,71062,304937,-1,14770510,20303,0,0,374083,142,0,428480,0,0,0,0,0,0,0,0,0,459580,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:20:33,1100,0,0,70536,304746,-1,14049487,18131,0,0,436048,104,0,310879,0,0,0,0,0,0,0,0,0,357859,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:21:03,562,0,0,71048,304746,-1,12780103,104053,0,0,262981,739,0,520793,0,0,0,0,0,0,0,0,0,534736,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:21:33,701,0,0,71049,304699,-1,14566936,596468,0,0,447698,91,0,380799,0,0,0,0,0,0,0,0,0,457287,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:22:03,480,0,0,70762,304715,-1,14119706,50787,0,0,437320,130,0,436760,6,0,0,0,0,0,0,0,0,456840,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:22:33,400,0,0,70961,304509,-1,14918264,64398,0,0,306986,211,0,270256,0,0,0,0,0,0,0,0,0,307967,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:23:03,233,0,0,71196,304557,-1,14718588,116484,0,0,461203,113,0,522527,0,0,0,0,0,0,0,0,0,616220,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:23:33,210,0,0,71405,304557,-1,14716888,463082,0,0,423554,94,0,355701,0,0,0,0,0,0,0,0,0,396374,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:24:03,668,0,0,71307,304752,-1,15147617,417241,0,0,291516,96,0,273440,0,0,0,0,0,0,0,0,0,292809,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 16:24:33,805,0,0,71650,304468,-1,21323701,431070,0,0,272817,195,0,277722,0,0,0,0,0,0,0,0,0,300951,0,0,0,0,0,0,0,0,0,0,0,0,0
